question_id,assunto,card_key,link_type,precision,reason
704973,Disposições Preliminares (arts. 1º a 4º da Lei nº 9.503/1997),subject_overview::disposicoes-preliminares-arts-1-a-4-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
712682,Disposições Preliminares (arts. 1º a 4º da Lei nº 9.503/1997),subject_overview::disposicoes-preliminares-arts-1-a-4-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
920679,Disposições Preliminares (arts. 1º a 4º da Lei nº 9.503/1997),subject_overview::disposicoes-preliminares-arts-1-a-4-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1192765,Disposições Preliminares (arts. 1º a 4º da Lei nº 9.503/1997),subject_overview::disposicoes-preliminares-arts-1-a-4-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1259552,Disposições Preliminares (arts. 1º a 4º da Lei nº 9.503/1997),subject_overview::disposicoes-preliminares-arts-1-a-4-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1400755,Disposições Preliminares (arts. 1º a 4º da Lei nº 9.503/1997),ctb_anexo_i_conceitos_basicos,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1402899,Disposições Preliminares (arts. 1º a 4º da Lei nº 9.503/1997),subject_overview::disposicoes-preliminares-arts-1-a-4-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1513200,Disposições Preliminares (arts. 1º a 4º da Lei nº 9.503/1997),subject_overview::disposicoes-preliminares-arts-1-a-4-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1577114,Disposições Preliminares (arts. 1º a 4º da Lei nº 9.503/1997),subject_overview::disposicoes-preliminares-arts-1-a-4-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1820535,Disposições Preliminares (arts. 1º a 4º da Lei nº 9.503/1997),subject_overview::disposicoes-preliminares-arts-1-a-4-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
542009,Do Cidadão e Educação para o Trânsito (arts 72 a 79 da Lei nº 9.503/1997),subject_overview::do-cidadao-e-educacao-para-o-transito-arts-72-a-79-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
707039,Do Cidadão e Educação para o Trânsito (arts 72 a 79 da Lei nº 9.503/1997),ctb_snt_competencias_municipio_estado_uniao,specific_medium_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1100692,Do Cidadão e Educação para o Trânsito (arts 72 a 79 da Lei nº 9.503/1997),subject_overview::do-cidadao-e-educacao-para-o-transito-arts-72-a-79-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1401459,Do Cidadão e Educação para o Trânsito (arts 72 a 79 da Lei nº 9.503/1997),ctb_snt_competencias_municipio_estado_uniao,specific_medium_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1403010,Do Cidadão e Educação para o Trânsito (arts 72 a 79 da Lei nº 9.503/1997),ctb_snt_competencias_municipio_estado_uniao,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
1576597,Do Cidadão e Educação para o Trânsito (arts 72 a 79 da Lei nº 9.503/1997),subject_overview::do-cidadao-e-educacao-para-o-transito-arts-72-a-79-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1610954,Do Cidadão e Educação para o Trânsito (arts 72 a 79 da Lei nº 9.503/1997),subject_overview::do-cidadao-e-educacao-para-o-transito-arts-72-a-79-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
2074014,Do Cidadão e Educação para o Trânsito (arts 72 a 79 da Lei nº 9.503/1997),subject_overview::do-cidadao-e-educacao-para-o-transito-arts-72-a-79-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
112173,Do Licenciamento (arts. 130 e 135 da Lei nº 9.503/1997),ctb_licenciamento_crlv_digital,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
344874,Do Licenciamento (arts. 130 e 135 da Lei nº 9.503/1997),ctb_documentos_crlv_porte,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
823012,Do Licenciamento (arts. 130 e 135 da Lei nº 9.503/1997),ctb_documentos_crlv_porte,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
848888,Do Licenciamento (arts. 130 e 135 da Lei nº 9.503/1997),subject_overview::do-licenciamento-arts-130-e-135-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1521262,Do Licenciamento (arts. 130 e 135 da Lei nº 9.503/1997),subject_overview::do-licenciamento-arts-130-e-135-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1521263,Do Licenciamento (arts. 130 e 135 da Lei nº 9.503/1997),subject_overview::do-licenciamento-arts-130-e-135-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1521264,Do Licenciamento (arts. 130 e 135 da Lei nº 9.503/1997),subject_overview::do-licenciamento-arts-130-e-135-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
2017200,Do Licenciamento (arts. 130 e 135 da Lei nº 9.503/1997),ctb_documentos_crlv_porte,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
2074210,Do Licenciamento (arts. 130 e 135 da Lei nº 9.503/1997),ctb_documentos_crlv_porte,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
28039,Do Processo Administrativo (arts. 280 a 290 da Lei nº 9.503/1997),ctb_processo_recurso_jari_cetran,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1402654,Do Processo Administrativo (arts. 280 a 290 da Lei nº 9.503/1997),ctb_processo_ait,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1403512,Do Processo Administrativo (arts. 280 a 290 da Lei nº 9.503/1997),subject_overview::do-processo-administrativo-arts-280-a-290-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1403519,Do Processo Administrativo (arts. 280 a 290 da Lei nº 9.503/1997),ctb_processo_ait,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1576554,Do Processo Administrativo (arts. 280 a 290 da Lei nº 9.503/1997),ctb_processo_ait,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1577411,Do Processo Administrativo (arts. 280 a 290 da Lei nº 9.503/1997),ctb_processo_recurso_jari_cetran,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1577413,Do Processo Administrativo (arts. 280 a 290 da Lei nº 9.503/1997),ctb_processo_ait,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
128221,Do Registro de Veículos (arts. 120 e 129-B da Lei nº 9.503/1997),subject_overview::do-registro-de-veiculos-arts-120-e-129-b-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
517837,Do Registro de Veículos (arts. 120 e 129-B da Lei nº 9.503/1997),subject_overview::do-registro-de-veiculos-arts-120-e-129-b-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1144064,Do Registro de Veículos (arts. 120 e 129-B da Lei nº 9.503/1997),ctb_licenciamento_crlv_digital,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
